id,marital_0,marital_1,marital_2,education_0,education_1,education_2,education_3,age
2494,0,0,1,0,0,1,0,46
39618,0,1,0,0,0,1,0,32
15491,0,0,1,0,1,0,0,26
1249,0,1,0,0,0,1,0,41
35328,0,0,1,0,1,0,0,30
7126,1,0,0,0,1,0,0,39
7982,0,1,0,0,0,1,0,36
38940,1,0,0,1,0,0,0,41
21382,0,1,0,0,0,1,0,52
23906,0,1,0,1,0,0,0,45
15555,0,1,0,0,0,1,0,37
11483,0,1,0,1,0,0,0,47
23305,0,1,0,1,0,0,0,60
19342,0,1,0,0,1,0,0,56
691,0,1,0,1,0,0,0,36
20971,0,1,0,0,1,0,0,39
27653,0,1,0,1,0,0,0,43
41332,0,1,0,0,1,0,0,34
34066,0,0,1,0,0,0,1,33
37482,0,1,0,1,0,0,0,40
27245,0,1,0,1,0,0,0,47
685,0,1,0,0,1,0,0,54
4373,0,1,0,0,0,0,1,51
34077,1,0,0,0,1,0,0,38
32204,0,1,0,0,1,0,0,72
27235,0,1,0,0,1,0,0,34
44868,0,0,1,0,0,1,0,31
39147,0,1,0,0,1,0,0,57
3560,1,0,0,1,0,0,0,57
36814,0,1,0,1,0,0,0,59
179,0,1,0,0,1,0,0,51
16082,0,1,0,0,0,1,0,39
17796,0,1,0,0,1,0,0,39
15279,1,0,0,0,0,1,0,49
26370,0,1,0,0,1,0,0,31
34821,0,0,1,0,1,0,0,28
16295,0,1,0,0,1,0,0,50
23005,0,0,1,0,1,0,0,32
3727,0,1,0,0,1,0,0,46
8734,0,1,0,0,0,1,0,44
11936,1,0,0,1,0,0,0,41
6613,0,1,0,0,1,0,0,30
13888,0,1,0,0,1,0,0,58
9037,0,1,0,0,1,0,0,44
39288,0,1,0,0,1,0,0,22
21538,0,1,0,0,0,1,0,32
4282,0,0,1,1,0,0,0,52
20411,0,1,0,1,0,0,0,57
672,0,1,0,0,1,0,0,49
31324,0,1,0,0,0,0,1,70
30009,0,0,1,0,0,1,0,31
24703,1,0,0,0,1,0,0,58
8465,0,0,1,0,0,1,0,26
3665,0,1,0,0,0,0,1,39
5644,1,0,0,0,1,0,0,60
35216,0,0,1,0,0,1,0,32
2046,0,1,0,0,0,0,1,57
36956,0,1,0,0,1,0,0,39
325,0,0,1,0,0,1,0,55
19064,0,0,1,0,0,1,0,30
38896,1,0,0,0,1,0,0,37
31865,0,0,1,0,0,1,0,37
41654,0,1,0,0,1,0,0,84
25486,0,0,1,0,0,1,0,31
33919,0,1,0,0,1,0,0,59
27914,0,1,0,0,1,0,0,59
38139,0,1,0,0,0,1,0,43
8914,0,0,1,0,0,1,0,26
30103,0,1,0,0,1,0,0,39
28566,0,1,0,0,1,0,0,48
15141,0,0,1,0,1,0,0,45
22300,0,0,1,0,1,0,0,30
18182,0,0,1,0,1,0,0,30
35846,0,0,1,0,0,1,0,34
32555,0,0,1,1,0,0,0,36
29529,0,1,0,0,1,0,0,32
30379,0,1,0,0,0,0,1,48
6360,0,1,0,0,1,0,0,33
31484,0,1,0,1,0,0,0,49
19129,1,0,0,0,0,1,0,52
7827,0,1,0,0,1,0,0,49
44923,0,1,0,0,1,0,0,31
27,0,1,0,0,1,0,0,52
35926,1,0,0,1,0,0,0,57
42656,1,0,0,1,0,0,0,70
20835,0,1,0,1,0,0,0,60
15339,0,1,0,0,0,1,0,59
31962,0,1,0,0,1,0,0,31
41893,0,1,0,0,1,0,0,60
37997,0,1,0,0,1,0,0,34
19073,0,1,0,0,0,1,0,32
5662,0,1,0,0,1,0,0,42
33084,0,1,0,1,0,0,0,50
25258,0,1,0,0,0,1,0,51
33949,0,0,1,0,1,0,0,34
35720,0,1,0,0,1,0,0,46
23856,0,0,1,0,1,0,0,31
24626,1,0,0,0,0,1,0,48
9293,0,0,1,1,0,0,0,39
45157,0,1,0,0,0,1,0,52
43067,0,1,0,0,1,0,0,66
27361,0,1,0,0,0,1,0,52
7693,0,0,1,0,0,1,0,36
32772,0,0,1,0,0,1,0,32
33424,0,1,0,1,0,0,0,30
2194,1,0,0,0,1,0,0,48
2767,0,1,0,0,1,0,0,52
40614,0,1,0,0,0,1,0,29
26465,0,1,0,0,0,1,0,36
5802,0,1,0,0,1,0,0,40
39638,0,0,1,0,0,0,1,25
35282,0,0,1,0,1,0,0,31
41750,0,1,0,0,1,0,0,56
10991,0,0,1,0,0,1,0,37
31553,0,1,0,0,0,0,1,46
32564,0,0,1,0,1,0,0,29
39764,1,0,0,0,0,1,0,40
12677,0,0,1,0,1,0,0,28
5384,1,0,0,0,0,1,0,32
17533,0,1,0,0,1,0,0,48
41146,0,1,0,0,0,1,0,31
12789,0,0,1,1,0,0,0,39
6299,1,0,0,0,0,1,0,33
11577,0,1,0,0,0,1,0,43
251,0,1,0,0,1,0,0,53
12945,0,1,0,0,1,0,0,39
26293,0,1,0,1,0,0,0,54
41982,0,1,0,1,0,0,0,81
43613,0,0,1,0,0,1,0,29
24894,0,0,1,0,1,0,0,35
17858,0,1,0,0,1,0,0,27
25150,0,1,0,0,1,0,0,36
39019,0,1,0,0,1,0,0,32
37781,0,1,0,0,0,1,0,29
30291,1,0,0,0,1,0,0,47
27715,0,0,1,1,0,0,0,23
43728,0,0,1,0,0,1,0,29
43916,0,0,1,0,0,1,0,26
43028,0,1,0,0,1,0,0,54
26181,0,1,0,0,0,1,0,46
10790,0,1,0,0,1,0,0,37
40838,0,1,0,1,0,0,0,81
23353,0,1,0,0,0,1,0,31
33171,0,1,0,0,1,0,0,28
3922,0,0,1,0,0,1,0,45
29977,0,1,0,0,1,0,0,42
10530,0,0,1,0,0,1,0,45
5706,0,0,1,0,1,0,0,37
25804,0,0,1,0,0,1,0,36
34402,1,0,0,0,1,0,0,32
22295,0,0,1,0,0,1,0,30
27751,0,1,0,0,1,0,0,42
29379,0,1,0,0,1,0,0,37
26050,0,0,1,0,0,1,0,33
30183,0,0,1,0,1,0,0,33
36173,0,1,0,0,1,0,0,40
43346,0,0,1,0,0,1,0,29
35888,0,1,0,0,0,1,0,46
36084,0,0,1,0,1,0,0,40
44078,0,0,1,0,1,0,0,32
3896,0,1,0,0,1,0,0,33
24225,0,1,0,0,0,1,0,48
21046,1,0,0,0,0,1,0,42
11342,0,1,0,0,0,0,1,57
9768,0,0,1,1,0,0,0,45
38675,1,0,0,0,0,1,0,55
35955,0,1,0,0,1,0,0,40
38098,0,0,1,0,1,0,0,33
2059,1,0,0,0,1,0,0,39
26227,0,1,0,0,0,1,0,59
38443,0,1,0,0,1,0,0,40
10029,0,1,0,0,0,1,0,44
31064,1,0,0,0,0,1,0,53
40762,0,1,0,0,1,0,0,33
16981,1,0,0,0,1,0,0,47
20681,0,0,1,0,0,1,0,30
7747,0,1,0,1,0,0,0,45
26790,0,1,0,0,1,0,0,35
13584,0,0,1,0,1,0,0,25
32291,0,0,1,0,1,0,0,30
41248,0,1,0,0,0,1,0,48
34751,0,1,0,0,0,1,0,49
1424,0,0,1,0,0,1,0,39
18630,0,1,0,0,1,0,0,32
25165,0,1,0,0,1,0,0,39
5766,0,0,1,0,1,0,0,38
18331,0,1,0,0,0,0,1,53
43508,0,1,0,0,0,1,0,74
13776,1,0,0,0,1,0,0,57
41557,0,1,0,0,0,1,0,73
44687,0,1,0,0,0,0,1,52
23902,0,1,0,0,1,0,0,46
16668,1,0,0,0,1,0,0,39
5653,0,0,1,0,1,0,0,31
20111,0,1,0,0,0,1,0,51
25547,0,1,0,0,0,1,0,42
40402,1,0,0,1,0,0,0,78
31085,0,1,0,0,1,0,0,37
22305,0,1,0,0,0,1,0,60
35287,0,0,1,0,1,0,0,23
6431,0,1,0,0,0,1,0,31
14871,0,1,0,1,0,0,0,56
25531,1,0,0,0,1,0,0,37
41002,0,0,1,0,1,0,0,27
34724,0,0,1,0,0,1,0,29
10612,0,1,0,0,0,1,0,51
19672,0,1,0,0,0,1,0,31
22998,0,1,0,1,0,0,0,51
1769,1,0,0,0,0,0,1,36
27219,0,1,0,0,1,0,0,31
5152,0,0,1,1,0,0,0,34
37876,1,0,0,0,1,0,0,35
292,0,0,1,0,1,0,0,24
13935,0,0,1,0,1,0,0,28
42960,0,0,1,0,0,1,0,32
18220,0,1,0,0,1,0,0,52
41185,0,0,1,0,0,1,0,34
7024,0,1,0,0,1,0,0,37
37488,0,1,0,0,1,0,0,34
16029,0,1,0,0,1,0,0,45
36103,1,0,0,1,0,0,0,37
26377,1,0,0,0,1,0,0,35
6421,0,0,1,0,1,0,0,26
19080,0,1,0,0,0,1,0,41
27436,0,1,0,0,0,1,0,49
8200,0,1,0,0,0,1,0,36
15301,0,1,0,0,1,0,0,51
42929,1,0,0,0,1,0,0,42
10533,1,0,0,1,0,0,0,57
17437,0,1,0,0,1,0,0,36
9369,0,0,1,0,0,1,0,40
28024,0,0,1,0,0,1,0,56
7866,0,0,1,0,0,1,0,26
21968,0,1,0,1,0,0,0,46
44714,0,1,0,0,0,1,0,45
15446,0,1,0,0,0,1,0,32
35488,0,1,0,0,0,1,0,29
38964,1,0,0,0,0,1,0,36
23551,0,1,0,0,1,0,0,50
42351,0,0,1,0,0,1,0,30
35848,0,1,0,0,1,0,0,39
24451,1,0,0,0,1,0,0,54
22655,0,0,1,0,0,1,0,36
37710,0,0,1,0,1,0,0,26
15010,0,1,0,1,0,0,0,42
27708,0,0,1,0,0,0,1,42
2625,0,1,0,1,0,0,0,43
8409,0,0,1,0,1,0,0,35
16495,0,1,0,0,0,0,1,37
16032,0,0,1,0,1,0,0,25
36250,0,1,0,0,1,0,0,42
18291,0,1,0,0,1,0,0,47
36230,0,0,1,0,1,0,0,37
5382,0,1,0,0,1,0,0,29
17873,0,1,0,0,1,0,0,46
16085,0,1,0,0,1,0,0,50
12169,0,1,0,0,0,1,0,47
32376,0,1,0,0,1,0,0,43
38485,0,1,0,1,0,0,0,41
39282,0,0,1,0,1,0,0,25
4313,1,0,0,0,0,1,0,37
9046,0,1,0,1,0,0,0,47
33483,0,1,0,0,1,0,0,38
13669,0,0,1,0,0,1,0,31
32098,1,0,0,0,0,1,0,35
17432,1,0,0,0,1,0,0,35
2001,0,1,0,1,0,0,0,36
15416,0,1,0,0,1,0,0,27
11747,0,1,0,0,0,0,1,43
20950,0,1,0,0,0,1,0,35
23528,1,0,0,0,1,0,0,47
30653,0,0,1,0,1,0,0,29
17276,0,1,0,0,0,1,0,49
40170,0,0,1,0,0,1,0,30
23292,0,1,0,0,1,0,0,41
43948,0,1,0,0,1,0,0,36
11531,0,0,1,0,1,0,0,35
37030,0,1,0,1,0,0,0,34
35034,0,1,0,0,0,1,0,38
29192,0,1,0,0,0,1,0,32
42884,0,1,0,0,0,1,0,33
39186,0,0,1,0,1,0,0,27
10558,0,1,0,0,1,0,0,60
3999,0,0,1,0,1,0,0,30
9090,0,0,1,1,0,0,0,35
22778,0,1,0,0,1,0,0,52
23507,0,1,0,0,1,0,0,40
40077,0,1,0,0,0,1,0,30
18997,0,0,1,0,0,1,0,37
29117,0,1,0,0,0,1,0,34
2284,0,0,1,0,1,0,0,34
40999,0,0,1,0,0,1,0,35
42760,0,1,0,0,1,0,0,44
36580,0,0,1,0,0,1,0,30
20620,0,1,0,0,0,1,0,41
10011,0,1,0,0,1,0,0,57
39940,0,0,1,0,1,0,0,38
42881,0,1,0,0,1,0,0,77
41369,0,1,0,0,1,0,0,36
6793,0,1,0,0,1,0,0,38
25102,0,0,1,0,1,0,0,34
41335,0,1,0,0,0,1,0,30
9699,0,1,0,0,1,0,0,46
40752,0,0,1,0,0,1,0,32
31756,0,1,0,1,0,0,0,45
4017,0,0,1,0,0,1,0,31
27511,0,1,0,0,1,0,0,41
21107,0,1,0,0,0,1,0,38
28172,0,1,0,0,1,0,0,36
35870,0,0,1,0,1,0,0,26
44338,0,1,0,0,0,0,1,61
28602,0,1,0,0,1,0,0,33
4704,0,1,0,1,0,0,0,58
30522,0,1,0,0,1,0,0,51
10951,0,1,0,0,1,0,0,59
31458,0,1,0,0,1,0,0,33
8631,0,1,0,1,0,0,0,39
12781,0,1,0,0,1,0,0,26
19940,0,1,0,0,1,0,0,30
23567,0,1,0,0,0,1,0,43
34321,0,1,0,0,1,0,0,53
8357,0,1,0,0,1,0,0,47
40559,0,0,1,0,0,0,1,20
36099,0,1,0,0,0,1,0,36
23196,0,1,0,0,0,1,0,52
2092,0,0,1,0,0,1,0,35
24709,0,1,0,0,1,0,0,45
10907,0,1,0,0,0,1,0,36
5742,0,0,1,0,0,0,1,47
7819,0,0,1,0,1,0,0,27
40464,0,0,1,0,0,0,1,22
31163,0,0,1,0,1,0,0,27
29904,0,1,0,0,1,0,0,38
44167,1,0,0,1,0,0,0,70
6967,0,1,0,0,0,1,0,38
30883,0,1,0,0,0,0,1,57
24434,0,1,0,1,0,0,0,48
36180,0,1,0,0,1,0,0,56
55,0,0,1,0,0,1,0,38
42822,0,0,1,0,0,1,0,40
2811,0,0,1,0,1,0,0,46
22934,0,0,1,0,0,1,0,35
9673,0,0,1,0,1,0,0,58
2183,0,0,1,0,1,0,0,28
32463,0,0,1,0,0,1,0,28
41245,0,0,1,0,0,1,0,29
7298,1,0,0,1,0,0,0,51
17644,0,1,0,0,1,0,0,42
4143,0,1,0,0,0,0,1,32
24827,0,1,0,0,0,1,0,49
42396,0,0,1,0,0,1,0,32
41006,0,1,0,0,1,0,0,54
38663,0,0,1,1,0,0,0,44
13263,0,1,0,1,0,0,0,30
16400,0,1,0,0,0,1,0,36
42762,0,1,0,0,0,1,0,66
13484,0,1,0,0,0,1,0,44
21464,0,1,0,0,1,0,0,54
9176,0,1,0,1,0,0,0,29
1877,0,1,0,0,1,0,0,38
1582,0,0,1,0,1,0,0,41
26872,0,1,0,0,1,0,0,33
28004,1,0,0,0,1,0,0,46
12176,0,1,0,0,0,1,0,39
6113,0,0,1,0,1,0,0,28
28428,1,0,0,0,1,0,0,53
6809,0,0,1,0,1,0,0,32
35185,0,0,1,0,0,1,0,31
8641,0,1,0,1,0,0,0,42
36347,0,1,0,0,1,0,0,34
24641,0,1,0,0,1,0,0,48
5264,0,0,1,1,0,0,0,35
39080,0,1,0,0,1,0,0,32
15970,0,0,1,0,1,0,0,28
7330,0,1,0,0,1,0,0,46
33692,0,0,1,0,0,1,0,35
1722,0,1,0,0,1,0,0,54
39014,0,1,0,0,0,0,1,34
30651,0,1,0,0,1,0,0,46
39747,0,0,1,0,1,0,0,32
38371,0,1,0,1,0,0,0,58
3057,0,1,0,0,0,1,0,30
1490,1,0,0,0,1,0,0,38
41969,0,1,0,0,1,0,0,76
18158,0,1,0,0,0,0,1,42
43801,0,1,0,1,0,0,0,67
30514,0,0,1,0,0,0,1,27
36144,0,1,0,0,1,0,0,35
39390,0,1,0,0,1,0,0,37
25859,0,1,0,0,1,0,0,41
6631,0,0,1,0,1,0,0,26
8568,1,0,0,0,0,1,0,39
30154,0,1,0,0,1,0,0,29
41207,0,1,0,0,1,0,0,61
22309,0,1,0,1,0,0,0,49
18292,0,0,1,0,0,1,0,30
43212,0,1,0,0,1,0,0,63
14835,0,0,1,0,1,0,0,26
22970,0,0,1,0,0,1,0,41
24615,0,0,1,0,1,0,0,30
12230,0,1,0,0,0,1,0,40
9476,0,1,0,1,0,0,0,41
26624,0,1,0,0,1,0,0,59
14896,0,0,1,0,0,1,0,31
35537,0,1,0,0,0,1,0,50
10553,0,1,0,1,0,0,0,37
2257,0,0,1,0,1,0,0,23
20996,0,1,0,0,0,1,0,43
24255,0,1,0,1,0,0,0,54
27207,0,1,0,0,0,0,1,32
15694,0,1,0,0,1,0,0,56
30959,0,0,1,0,0,1,0,29
2557,0,0,1,0,1,0,0,46
38673,1,0,0,0,1,0,0,41
30258,0,1,0,0,0,1,0,56
12992,0,1,0,0,1,0,0,28
42698,0,0,1,0,1,0,0,27
3316,0,0,1,0,1,0,0,44
4184,0,0,1,0,0,1,0,28
31104,0,1,0,1,0,0,0,57
22136,0,1,0,0,1,0,0,45
13284,0,0,1,0,1,0,0,36
39736,0,0,1,0,0,1,0,35
43574,0,1,0,0,0,1,0,55
8708,0,1,0,0,0,1,0,33
32904,0,1,0,0,0,1,0,48
15293,1,0,0,0,1,0,0,60
29469,0,0,1,0,1,0,0,27
14485,0,0,1,0,0,1,0,38
20877,0,1,0,1,0,0,0,59
4818,0,1,0,0,1,0,0,34
16749,0,1,0,1,0,0,0,52
26760,0,0,1,0,0,1,0,33
30469,0,0,1,0,0,1,0,48
24553,0,1,0,0,0,1,0,50
13293,0,1,0,0,0,1,0,57
4801,0,0,1,0,1,0,0,34
9681,0,0,1,0,1,0,0,35
26843,0,1,0,0,1,0,0,35
11481,0,1,0,1,0,0,0,40
22653,0,1,0,0,0,1,0,50
18566,0,1,0,0,1,0,0,41
7573,0,0,1,0,0,1,0,41
39222,0,1,0,0,1,0,0,34
35805,0,1,0,0,0,1,0,42
32071,0,1,0,0,1,0,0,29
25515,0,1,0,1,0,0,0,33
9886,1,0,0,1,0,0,0,51
42157,0,0,1,0,0,1,0,31
45163,0,1,0,0,1,0,0,71
2372,0,1,0,1,0,0,0,29
34369,0,0,1,0,1,0,0,31
5188,0,1,0,0,0,0,1,47
21078,0,0,1,0,0,1,0,38
36054,0,1,0,1,0,0,0,34
14440,0,1,0,0,1,0,0,43
36876,0,0,1,0,1,0,0,44
7776,0,0,1,0,1,0,0,35
28174,0,1,0,0,1,0,0,57
11772,0,1,0,0,1,0,0,44
6961,0,1,0,1,0,0,0,30
30913,0,1,0,0,1,0,0,32
33133,0,1,0,0,1,0,0,32
19519,0,1,0,0,0,1,0,31
43665,0,0,1,0,1,0,0,21
14653,0,0,1,0,0,1,0,33
22088,0,0,1,0,0,1,0,30
11851,0,1,0,0,1,0,0,37
43320,0,0,1,0,0,1,0,31
14251,0,1,0,0,0,1,0,48
32636,0,1,0,0,0,1,0,36
19340,0,0,1,0,0,1,0,30
28406,0,0,1,0,0,1,0,28
37881,0,0,1,0,0,1,0,32
37363,0,0,1,0,1,0,0,33
27188,0,1,0,0,0,1,0,35
25741,0,1,0,0,1,0,0,42
16550,0,0,1,0,0,1,0,47
19276,1,0,0,0,0,1,0,39
13932,1,0,0,0,1,0,0,57
41702,0,0,1,0,1,0,0,45
42308,0,0,1,0,1,0,0,26
10102,0,1,0,0,1,0,0,44
22675,0,1,0,0,0,1,0,36
1036,0,0,1,1,0,0,0,29
11750,0,1,0,0,1,0,0,35
20102,0,0,1,0,0,1,0,36
29706,0,1,0,0,1,0,0,33
25139,0,1,0,0,0,1,0,32
39966,0,0,1,0,0,1,0,29
35966,0,1,0,1,0,0,0,34
36744,0,1,0,0,1,0,0,32
16055,1,0,0,0,1,0,0,50
8969,0,0,1,0,1,0,0,36
30739,0,1,0,0,0,1,0,38
22647,0,0,1,0,1,0,0,31
25849,0,1,0,0,0,1,0,34
4066,0,1,0,0,1,0,0,55
33240,0,0,1,0,1,0,0,36
19970,0,0,1,0,1,0,0,41
43712,0,1,0,0,0,1,0,37
24826,0,1,0,0,1,0,0,36
17306,0,1,0,0,1,0,0,27
28152,1,0,0,0,1,0,0,36
28300,0,0,1,0,1,0,0,34
42805,0,1,0,0,0,1,0,34
3025,0,1,0,0,1,0,0,44
39769,0,1,0,0,0,1,0,37
40795,0,0,1,0,1,0,0,34
1210,0,0,1,0,0,1,0,55
9258,1,0,0,0,1,0,0,53
23960,0,1,0,0,1,0,0,41
35728,0,1,0,0,1,0,0,40
37276,0,0,1,0,1,0,0,35
16245,0,1,0,0,1,0,0,37
755,0,1,0,0,1,0,0,38
1652,0,1,0,0,1,0,0,42
23018,0,0,1,0,1,0,0,44
12584,0,1,0,0,1,0,0,27
16288,1,0,0,0,0,1,0,38
25988,0,1,0,0,0,1,0,40
24492,0,1,0,0,0,1,0,38
6043,0,1,0,1,0,0,0,34
40234,0,1,0,0,0,1,0,29
26145,1,0,0,0,0,1,0,52
30800,0,0,1,0,1,0,0,31
40192,0,1,0,0,0,0,1,56
25470,0,1,0,0,0,1,0,38
8901,0,0,1,0,0,1,0,28
10566,0,0,1,0,0,0,1,48
16003,0,1,0,0,1,0,0,37
23692,0,0,1,0,1,0,0,34
14359,0,1,0,0,1,0,0,47
22553,0,1,0,0,1,0,0,34
15127,0,1,0,0,1,0,0,39
17997,0,1,0,0,1,0,0,39
38040,0,1,0,0,1,0,0,33
11276,1,0,0,1,0,0,0,57
39714,0,0,1,0,0,1,0,25
9214,0,1,0,0,0,1,0,48
17400,0,0,1,0,1,0,0,32
11460,1,0,0,0,0,0,1,50
16211,0,1,0,0,1,0,0,52
35569,0,0,1,0,1,0,0,32
21363,1,0,0,0,0,1,0,32
487,1,0,0,0,0,1,0,59
36649,1,0,0,0,1,0,0,39
24769,1,0,0,0,0,1,0,54
12951,0,1,0,1,0,0,0,44
7517,0,1,0,0,1,0,0,36
7503,0,0,1,1,0,0,0,31
1945,0,0,1,0,1,0,0,29
33086,0,1,0,0,1,0,0,52
45128,0,0,1,0,0,1,0,23
16503,0,1,0,0,0,1,0,53
44883,0,1,0,0,0,1,0,36
6686,1,0,0,0,1,0,0,41
5514,0,1,0,0,1,0,0,33
43197,0,1,0,0,1,0,0,68
39004,1,0,0,0,0,1,0,33
4018,0,1,0,0,1,0,0,46
18446,0,1,0,0,1,0,0,58
2683,0,1,0,0,1,0,0,37
2384,1,0,0,1,0,0,0,41
13450,0,0,1,0,1,0,0,27
10488,0,1,0,1,0,0,0,49
29148,0,1,0,0,0,1,0,36
3091,0,0,1,0,1,0,0,27
16428,0,1,0,0,1,0,0,43
21698,0,0,1,0,0,1,0,33
29593,0,1,0,0,0,1,0,29
19760,0,1,0,0,1,0,0,58
38921,0,0,1,0,1,0,0,24
6181,0,1,0,0,1,0,0,40
4561,0,1,0,1,0,0,0,38
4172,1,0,0,1,0,0,0,45
22765,0,0,1,0,0,1,0,55
6599,1,0,0,0,1,0,0,40
8071,0,0,1,0,0,1,0,32
41116,0,1,0,0,1,0,0,50
1326,0,1,0,0,1,0,0,30
24200,0,1,0,0,0,1,0,35
28981,1,0,0,0,0,0,1,50
25220,0,1,0,0,1,0,0,54
28344,0,0,1,0,0,1,0,28
4898,0,0,1,0,1,0,0,31
41596,0,1,0,0,1,0,0,38
41331,1,0,0,1,0,0,0,72
40647,0,1,0,0,0,0,1,20
25977,0,1,0,0,0,1,0,32
32786,0,1,0,0,1,0,0,38
15542,0,1,0,0,1,0,0,38
39000,0,0,1,0,0,1,0,26
10865,0,1,0,1,0,0,0,56
26400,0,1,0,0,1,0,0,31
10661,0,1,0,0,1,0,0,47
40453,0,1,0,0,1,0,0,54
35960,0,1,0,0,0,1,0,51
41263,0,1,0,1,0,0,0,37
44033,0,1,0,0,0,1,0,45
21366,1,0,0,0,0,1,0,39
44243,0,1,0,1,0,0,0,41
40739,0,1,0,1,0,0,0,47
21649,0,0,1,0,0,1,0,37
36350,0,1,0,0,1,0,0,42
41929,0,0,1,0,1,0,0,35
13082,0,1,0,0,1,0,0,34
37050,0,1,0,1,0,0,0,42
28563,0,0,1,0,1,0,0,40
7224,0,1,0,0,1,0,0,52
34457,0,0,1,0,1,0,0,29
11932,0,1,0,0,0,1,0,46
19991,0,0,1,0,0,1,0,34
24101,0,1,0,0,1,0,0,31
9282,0,0,1,0,0,1,0,38
2155,0,0,1,0,0,1,0,29
5722,0,1,0,0,1,0,0,43
29557,0,1,0,0,1,0,0,39
22581,0,1,0,1,0,0,0,48
17593,0,1,0,0,0,1,0,51
29199,0,0,1,0,0,1,0,31
33196,0,1,0,0,1,0,0,38
17887,0,1,0,0,1,0,0,43
34271,0,0,1,0,1,0,0,25
20449,1,0,0,0,0,1,0,42
9195,0,0,1,0,1,0,0,55
25934,0,1,0,0,0,0,1,33
1489,0,1,0,0,1,0,0,34
38226,0,0,1,0,0,0,1,38
35178,0,1,0,1,0,0,0,24
6458,0,0,1,0,1,0,0,30
23822,0,0,1,0,1,0,0,36
28284,0,1,0,1,0,0,0,32
22888,0,0,1,0,0,1,0,31
10636,0,1,0,0,1,0,0,35
1472,0,0,1,0,0,0,1,38
17919,0,1,0,0,1,0,0,54
8567,1,0,0,1,0,0,0,43
16445,0,1,0,0,1,0,0,56
20009,0,1,0,0,0,1,0,35
6675,0,0,1,0,1,0,0,29
26442,1,0,0,0,1,0,0,46
5571,1,0,0,0,1,0,0,45
3254,0,1,0,0,1,0,0,46
494,1,0,0,0,1,0,0,30
37258,0,0,1,0,1,0,0,27
37106,0,1,0,1,0,0,0,38
20036,0,0,1,0,0,1,0,30
32718,0,1,0,0,1,0,0,41
16172,0,0,1,0,1,0,0,34
44972,0,0,1,0,1,0,0,36
1149,0,1,0,0,1,0,0,38
38796,0,0,1,0,1,0,0,30
2580,0,0,1,0,1,0,0,25
24290,0,1,0,0,1,0,0,49
45068,0,0,1,0,1,0,0,26
28795,0,1,0,0,1,0,0,36
10465,0,0,1,0,0,1,0,29
3730,0,1,0,1,0,0,0,45
31888,0,1,0,1,0,0,0,35
44357,0,0,1,0,0,1,0,23
5492,0,1,0,0,1,0,0,45
23772,0,0,1,0,0,1,0,34
33719,0,1,0,1,0,0,0,78
43158,1,0,0,0,1,0,0,71
18638,0,0,1,0,1,0,0,26
33123,0,1,0,0,1,0,0,39
12443,0,1,0,0,1,0,0,59
21125,0,0,1,0,0,1,0,32
45022,0,1,0,0,0,0,1,42
31035,1,0,0,0,0,1,0,40
32167,0,0,1,0,1,0,0,27
25513,0,1,0,0,0,1,0,33
13491,0,1,0,0,0,1,0,46
42446,0,0,1,0,1,0,0,22
22258,1,0,0,0,1,0,0,49
35385,0,1,0,1,0,0,0,40
33908,0,0,1,0,1,0,0,23
24503,0,1,0,0,1,0,0,33
37831,0,1,0,0,1,0,0,28
1731,0,1,0,1,0,0,0,41
28438,0,1,0,1,0,0,0,53
14497,0,0,1,0,1,0,0,30
33365,0,0,1,0,0,1,0,40
37793,0,1,0,0,1,0,0,29
2395,0,1,0,0,1,0,0,53
37531,0,0,1,0,1,0,0,47
20910,1,0,0,0,0,1,0,40
20933,0,1,0,1,0,0,0,56
31503,0,1,0,0,1,0,0,49
35867,0,1,0,0,1,0,0,36
4711,0,1,0,0,1,0,0,52
20548,0,1,0,0,1,0,0,57
43080,0,1,0,0,1,0,0,82
9206,0,1,0,0,1,0,0,24
34423,0,1,0,0,1,0,0,46
21434,0,1,0,0,1,0,0,52
38315,0,1,0,1,0,0,0,38
44114,0,1,0,0,1,0,0,38
15440,0,1,0,0,0,1,0,51
44583,0,0,1,0,1,0,0,24
13863,0,0,1,0,1,0,0,35
43290,0,1,0,1,0,0,0,77
3813,0,0,1,0,1,0,0,30
28516,0,0,1,0,0,1,0,27
21207,0,1,0,0,1,0,0,46
41839,0,1,0,0,0,1,0,37
21451,0,1,0,0,1,0,0,44
19961,0,0,1,0,0,1,0,38
18601,0,1,0,0,0,1,0,31
2534,0,1,0,0,1,0,0,27
3815,0,1,0,0,1,0,0,31
2008,1,0,0,0,0,1,0,56
1372,0,0,1,0,0,1,0,43
5608,0,1,0,1,0,0,0,36
12104,0,1,0,0,1,0,0,52
28148,0,1,0,0,0,0,1,53
14728,0,1,0,0,1,0,0,25
11864,1,0,0,0,0,1,0,41
12959,0,1,0,0,1,0,0,43
27515,0,1,0,0,1,0,0,46
11580,0,0,1,0,1,0,0,28
42524,0,0,1,0,0,0,1,31
27659,0,1,0,0,1,0,0,44
5086,0,0,1,0,0,1,0,33
29934,0,0,1,0,0,1,0,41
17854,0,1,0,0,0,1,0,44
19348,0,1,0,0,0,1,0,49
37792,0,1,0,0,0,1,0,47
8534,1,0,0,0,0,1,0,47
33832,0,0,1,0,1,0,0,51
12938,0,0,1,0,1,0,0,27
2738,0,1,0,0,1,0,0,42
19037,0,1,0,1,0,0,0,59
30336,0,0,1,0,1,0,0,27
